"File";"NEF";"TIFF";"Date Created";"Date Modified";"File Size";"Image Size";"Date Shot";"Time Zone and Date";"Image Quality";"Artist";"Copyright";"Image Comment";"Device";"Lens";"Focal Length";"Focus Mode";"AF-Area Mode";"VR";"AF Fine Tune";"Aperture";"Shutter Speed";"Exposure Mode";"Exposure Comp.";"Exposure Tuning";"Metering";"ISO Sensitivity";"Flash Device";"Flash Sync Mode";"Flash Mode";"White Balance";"Color Space";"High ISO NR";"Long Exposure NR";"Active D-Lighting";"Image Authentication";"Vignette Control";"Auto Distortion Control";"Picture Control";"Base";"Quick Adjust";"Sharpening";"Contrast";"Brightness";"Saturation";"Hue";"Filter Effects";"Toning";"Optimize Image";"Color Mode";"Tone Comp.";"Hue Adjustment";"Saturation";"Sharpening";"Latitude";"Longitude";"Altitude";"Altitude Reference";"Heading";"UTC";"Map Datum";"Scene Mode";"Keywords"
"rbfdfa509t";"http://193.205.194.113/RAISE/NEF/rbfdfa509t.NEF";"http://193.205.194.113/RAISE/TIFF/rbfdfa509t.TIF";"9/20/2014 17:38";"2/28/2014 12:36";"21.7 MB";"L (4928 x 3264)";"36:47.6";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"22mm";"AF-A";"Dynamic";"ON";"OFF";"f/9";"1/80s";"Aperture Priority";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"re1ac3ab7t";"http://193.205.194.113/RAISE/NEF/re1ac3ab7t.NEF";"http://193.205.194.113/RAISE/TIFF/re1ac3ab7t.TIF";"9/20/2014 17:38";"2/28/2014 12:39";"19.1 MB";"L (4928 x 3264)";"39:32.1";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"26mm";"AF-A";"Dynamic";"ON";"OFF";"f/7.1";"1/125s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r58e189adt";"http://193.205.194.113/RAISE/NEF/r58e189adt.NEF";"http://193.205.194.113/RAISE/TIFF/r58e189adt.TIF";"9/20/2014 17:38";"2/28/2014 12:39";"22.3 MB";"L (4928 x 3264)";"39:45.5";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"26mm";"AF-A";"Dynamic";"ON";"OFF";"f/7.1";"1/125s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r198ea6a5t";"http://193.205.194.113/RAISE/NEF/r198ea6a5t.NEF";"http://193.205.194.113/RAISE/TIFF/r198ea6a5t.TIF";"9/20/2014 17:39";"2/28/2014 12:41";"21.4 MB";"L (4928 x 3264)";"41:29.5";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"46mm";"AF-A";"Dynamic";"ON";"OFF";"f/18";"1/60s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r86d0d2edt";"http://193.205.194.113/RAISE/NEF/r86d0d2edt.NEF";"http://193.205.194.113/RAISE/TIFF/r86d0d2edt.TIF";"9/20/2014 17:39";"2/28/2014 12:41";"21.1 MB";"L (4928 x 3264)";"41:44.2";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"46mm";"AF-A";"Dynamic";"ON";"OFF";"f/16";"1/160s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"ra852e784t";"http://193.205.194.113/RAISE/NEF/ra852e784t.NEF";"http://193.205.194.113/RAISE/TIFF/ra852e784t.TIF";"9/20/2014 17:39";"2/28/2014 12:41";"20.7 MB";"L (4928 x 3264)";"41:57.6";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"32mm";"AF-A";"Dynamic";"ON";"OFF";"f/16";"1/160s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"ra3493c3ft";"http://193.205.194.113/RAISE/NEF/ra3493c3ft.NEF";"http://193.205.194.113/RAISE/TIFF/ra3493c3ft.TIF";"9/20/2014 17:40";"2/28/2014 12:42";"21.7 MB";"L (4928 x 3264)";"42:36.5";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"26mm";"AF-A";"Dynamic";"ON";"OFF";"f/10";"1/80s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"rb269f152t";"http://193.205.194.113/RAISE/NEF/rb269f152t.NEF";"http://193.205.194.113/RAISE/TIFF/rb269f152t.TIF";"9/20/2014 17:40";"2/28/2014 12:42";"19.8 MB";"L (4928 x 3264)";"42:57.3";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"AF-A";"Dynamic";"ON";"OFF";"f/22";"1/250s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r0b0e2ba5t";"http://193.205.194.113/RAISE/NEF/r0b0e2ba5t.NEF";"http://193.205.194.113/RAISE/TIFF/r0b0e2ba5t.TIF";"9/20/2014 17:40";"2/28/2014 12:43";"21.5 MB";"L (4928 x 3264)";"43:01.5";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"AF-A";"Dynamic";"ON";"OFF";"f/16";"1/160s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"rf7af0cb9t";"http://193.205.194.113/RAISE/NEF/rf7af0cb9t.NEF";"http://193.205.194.113/RAISE/TIFF/rf7af0cb9t.TIF";"9/20/2014 17:43";"2/28/2014 12:47";"21.8 MB";"L (4928 x 3264)";"47:58.4";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"AF-A";"Dynamic";"ON";"OFF";"f/11";"1/80s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r80c22640t";"http://193.205.194.113/RAISE/NEF/r80c22640t.NEF";"http://193.205.194.113/RAISE/TIFF/r80c22640t.TIF";"9/20/2014 17:44";"2/28/2014 12:49";"20.7 MB";"L (4928 x 3264)";"49:41.2";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"26mm";"AF-A";"Dynamic";"ON";"OFF";"f/13";"1/100s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r4f1e7d7et";"http://193.205.194.113/RAISE/NEF/r4f1e7d7et.NEF";"http://193.205.194.113/RAISE/TIFF/r4f1e7d7et.TIF";"9/20/2014 17:45";"2/28/2014 12:51";"21.0 MB";"L (4928 x 3264)";"51:08.0";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"32mm";"AF-A";"Dynamic";"ON";"OFF";"f/9";"1/60s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"rc8a00609t";"http://193.205.194.113/RAISE/NEF/rc8a00609t.NEF";"http://193.205.194.113/RAISE/TIFF/rc8a00609t.TIF";"9/20/2014 17:45";"2/28/2014 12:51";"21.2 MB";"L (4928 x 3264)";"51:18.6";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"32mm";"AF-A";"Dynamic";"ON";"OFF";"f/9";"1/60s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r5c484a7at";"http://193.205.194.113/RAISE/NEF/r5c484a7at.NEF";"http://193.205.194.113/RAISE/TIFF/r5c484a7at.TIF";"9/20/2014 17:45";"2/28/2014 12:51";"23.3 MB";"L (4928 x 3264)";"51:31.5";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"AF-A";"Dynamic";"ON";"OFF";"f/9";"1/60s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r3dbfdd59t";"http://193.205.194.113/RAISE/NEF/r3dbfdd59t.NEF";"http://193.205.194.113/RAISE/TIFF/r3dbfdd59t.TIF";"9/20/2014 17:45";"2/28/2014 12:51";"22.7 MB";"L (4928 x 3264)";"51:57.4";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"AF-A";"Dynamic";"ON";"OFF";"f/9";"1/60s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r0d1dd61ft";"http://193.205.194.113/RAISE/NEF/r0d1dd61ft.NEF";"http://193.205.194.113/RAISE/TIFF/r0d1dd61ft.TIF";"9/20/2014 17:45";"2/28/2014 12:52";"20.6 MB";"L (4928 x 3264)";"52:07.5";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"35mm";"AF-A";"Dynamic";"ON";"OFF";"f/9";"1/60s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r145215fft";"http://193.205.194.113/RAISE/NEF/r145215fft.NEF";"http://193.205.194.113/RAISE/TIFF/r145215fft.TIF";"9/20/2014 17:45";"2/28/2014 12:53";"22.1 MB";"L (4928 x 3264)";"53:19.4";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"44mm";"AF-A";"Dynamic";"ON";"OFF";"f/9";"1/60s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"rb1efe24ct";"http://193.205.194.113/RAISE/NEF/rb1efe24ct.NEF";"http://193.205.194.113/RAISE/TIFF/rb1efe24ct.TIF";"9/20/2014 17:46";"2/28/2014 12:54";"22.3 MB";"L (4928 x 3264)";"54:05.1";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"27mm";"AF-A";"Dynamic";"ON";"OFF";"f/16";"1/160s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r7010f00dt";"http://193.205.194.113/RAISE/NEF/r7010f00dt.NEF";"http://193.205.194.113/RAISE/TIFF/r7010f00dt.TIF";"9/20/2014 17:46";"2/28/2014 12:54";"20.6 MB";"L (4928 x 3264)";"54:23.4";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"38mm";"AF-A";"Dynamic";"ON";"OFF";"f/16";"1/160s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r2ca89be8t";"http://193.205.194.113/RAISE/NEF/r2ca89be8t.NEF";"http://193.205.194.113/RAISE/TIFF/r2ca89be8t.TIF";"9/20/2014 17:46";"2/28/2014 12:55";"21.9 MB";"L (4928 x 3264)";"55:02.9";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"20mm";"AF-A";"Dynamic";"ON";"OFF";"f/4.5";"1/100s";"Aperture Priority";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"rf25351f4t";"http://193.205.194.113/RAISE/NEF/rf25351f4t.NEF";"http://193.205.194.113/RAISE/TIFF/rf25351f4t.TIF";"9/20/2014 17:48";"2/28/2014 13:01";"21.0 MB";"L (4928 x 3264)";"01:44.0";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"Manual";"Single";"ON";"OFF";"f/4.5";"1/500s";"Aperture Priority";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"rb2526e04t";"http://193.205.194.113/RAISE/NEF/rb2526e04t.NEF";"http://193.205.194.113/RAISE/TIFF/rb2526e04t.TIF";"9/20/2014 17:48";"2/28/2014 13:02";"22.4 MB";"L (4928 x 3264)";"02:48.7";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"Manual";"Single";"ON";"OFF";"f/4.5";"1/160s";"Aperture Priority";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"rc11ffb12t";"http://193.205.194.113/RAISE/NEF/rc11ffb12t.NEF";"http://193.205.194.113/RAISE/TIFF/rc11ffb12t.TIF";"9/20/2014 17:48";"2/28/2014 13:03";"21.4 MB";"L (4928 x 3264)";"03:02.6";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"Manual";"Single";"ON";"OFF";"f/22";"1/6s";"Aperture Priority";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"rf5c541b5t";"http://193.205.194.113/RAISE/NEF/rf5c541b5t.NEF";"http://193.205.194.113/RAISE/TIFF/rf5c541b5t.TIF";"9/20/2014 17:48";"2/28/2014 13:03";"21.5 MB";"L (4928 x 3264)";"03:08.2";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"Manual";"Single";"ON";"OFF";"f/22";"1/6s";"Aperture Priority";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r4fd84487t";"http://193.205.194.113/RAISE/NEF/r4fd84487t.NEF";"http://193.205.194.113/RAISE/TIFF/r4fd84487t.TIF";"9/20/2014 17:48";"2/28/2014 13:03";"20.0 MB";"L (4928 x 3264)";"03:20.0";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"Manual";"Single";"ON";"OFF";"f/22";"1/30s";"Aperture Priority";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"rae6ba2c0t";"http://193.205.194.113/RAISE/NEF/rae6ba2c0t.NEF";"http://193.205.194.113/RAISE/TIFF/rae6ba2c0t.TIF";"9/20/2014 17:49";"2/28/2014 13:04";"23.3 MB";"L (4928 x 3264)";"04:00.8";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"Manual";"Single";"ON";"OFF";"f/6.3";"1/500s";"Aperture Priority";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r3ff3ade9t";"http://193.205.194.113/RAISE/NEF/r3ff3ade9t.NEF";"http://193.205.194.113/RAISE/TIFF/r3ff3ade9t.TIF";"9/20/2014 17:50";"2/28/2014 13:16";"19.6 MB";"L (4928 x 3264)";"16:34.4";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"Manual";"Single";"ON";"OFF";"f/14";"1/100s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"red7c91cft";"http://193.205.194.113/RAISE/NEF/red7c91cft.NEF";"http://193.205.194.113/RAISE/TIFF/red7c91cft.TIF";"9/20/2014 17:50";"2/28/2014 13:16";"19.6 MB";"L (4928 x 3264)";"16:41.0";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"Manual";"Single";"ON";"OFF";"f/14";"1/100s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r8f32f1c4t";"http://193.205.194.113/RAISE/NEF/r8f32f1c4t.NEF";"http://193.205.194.113/RAISE/TIFF/r8f32f1c4t.TIF";"9/20/2014 17:50";"2/28/2014 13:16";"19.2 MB";"L (4928 x 3264)";"16:53.9";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"Manual";"Single";"ON";"OFF";"f/14";"1/100s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r28bac591t";"http://193.205.194.113/RAISE/NEF/r28bac591t.NEF";"http://193.205.194.113/RAISE/TIFF/r28bac591t.TIF";"9/20/2014 17:50";"2/28/2014 13:16";"19.5 MB";"L (4928 x 3264)";"16:55.9";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"Manual";"Single";"ON";"OFF";"f/14";"1/100s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"re2e66b23t";"http://193.205.194.113/RAISE/NEF/re2e66b23t.NEF";"http://193.205.194.113/RAISE/TIFF/re2e66b23t.TIF";"9/20/2014 17:51";"2/28/2014 13:17";"20.0 MB";"L (4928 x 3264)";"17:12.8";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"Manual";"Single";"ON";"OFF";"f/14";"1/100s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r775e93f7t";"http://193.205.194.113/RAISE/NEF/r775e93f7t.NEF";"http://193.205.194.113/RAISE/TIFF/r775e93f7t.TIF";"9/20/2014 17:51";"2/28/2014 13:18";"19.3 MB";"L (4928 x 3264)";"18:03.4";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"Manual";"Single";"ON";"OFF";"f/14";"1/100s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
"r59c0a930t";"http://193.205.194.113/RAISE/NEF/r59c0a930t.NEF";"http://193.205.194.113/RAISE/TIFF/r59c0a930t.TIF";"9/20/2014 17:51";"2/28/2014 13:18";"20.5 MB";"L (4928 x 3264)";"18:09.0";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"Manual";"Single";"ON";"OFF";"f/11";"1/60s";"Manual";"0EV";"";"Matrix";"ISO 320";"";"";"";"Shade; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"5";"1";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nature; outdoor"
